datetime,AccX,AccY,AccZ
,-0.021,-1.006,0.073
,-0.019,-1.001,0.073
,-0.024,-1.001,0.071
,-0.019,-1.001,0.074
,-0.021,-1.004,0.071
,-0.023,-1.006,0.07
,-0.019,-1.002,0.074
2025-11-13 23:04:53.448,-0.019,-1.004,0.074
2025-11-13 23:04:53.448,-0.021,-1.002,0.072
2025-11-13 23:04:53.448,-0.023,-1.001,0.071
2025-11-13 23:04:53.448,-0.019,-1.0,0.074
2025-11-13 23:04:53.448,-0.022,-1.003,0.071
2025-11-13 23:04:53.448,-0.021,-1.006,0.073
2025-11-13 23:04:53.448,-0.019,-1.001,0.073
2025-11-13 23:04:53.448,-0.024,-1.001,0.071
2025-11-13 23:04:53.448,-0.019,-1.001,0.074
2025-11-13 23:04:53.448,-0.021,-1.004,0.071
2025-11-13 23:04:53.448,-0.023,-1.006,0.07
2025-11-13 23:04:53.448,-0.019,-1.002,0.074
,-0.023,-1.002,0.071
,-0.021,-1.003,0.072
,-0.02,-1.003,0.074
,-0.023,-1.006,0.071
,-0.021,-1.0,0.072
,-0.022,-1.002,0.07
,-0.018,-1.002,0.074
,-0.022,-1.002,0.069
,-0.021,-1.0,0.072
,-0.02,-1.0,0.073
,-0.023,-1.004,0.07
,-0.019,-1.003,0.073
2025-11-13 23:04:53.591,-0.023,-1.002,0.071
2025-11-13 23:04:53.591,-0.021,-1.003,0.072
2025-11-13 23:04:53.591,-0.02,-1.003,0.074
2025-11-13 23:04:53.591,-0.023,-1.006,0.071
2025-11-13 23:04:53.591,-0.021,-1.0,0.072
2025-11-13 23:04:53.591,-0.022,-1.002,0.07
2025-11-13 23:04:53.591,-0.018,-1.002,0.074
2025-11-13 23:04:53.591,-0.022,-1.002,0.069
2025-11-13 23:04:53.591,-0.021,-1.0,0.072
2025-11-13 23:04:53.591,-0.02,-1.0,0.073
2025-11-13 23:04:53.591,-0.023,-1.004,0.07
2025-11-13 23:04:53.591,-0.019,-1.003,0.073
,-0.022,-1.002,0.072
,-0.023,-1.003,0.071
,-0.018,-1.001,0.075
,-0.023,-1.004,0.072
2025-11-13 23:04:53.610,-0.022,-1.002,0.072
2025-11-13 23:04:53.611,-0.023,-1.003,0.071
2025-11-13 23:04:53.611,-0.018,-1.001,0.075
2025-11-13 23:04:53.611,-0.023,-1.004,0.072
,-0.021,-1.003,0.073
,-0.019,-1.0,0.073
,-0.024,-1.003,0.07
,-0.02,-1.002,0.074
,-0.021,-1.002,0.072
,-0.023,-1.002,0.072
,-0.019,-1.0,0.074
,-0.023,-1.001,0.071
,-0.021,-1.001,0.072
,-0.019,-1.002,0.073
,-0.023,-1.004,0.069
,-0.019,-1.001,0.074
2025-11-13 23:04:53.746,-0.021,-1.003,0.073
2025-11-13 23:04:53.746,-0.019,-1.0,0.073
2025-11-13 23:04:53.746,-0.024,-1.003,0.07
2025-11-13 23:04:53.746,-0.02,-1.002,0.074
2025-11-13 23:04:53.746,-0.021,-1.002,0.072
2025-11-13 23:04:53.746,-0.023,-1.002,0.072
2025-11-13 23:04:53.746,-0.019,-1.0,0.074
2025-11-13 23:04:53.746,-0.023,-1.001,0.071
2025-11-13 23:04:53.746,-0.021,-1.001,0.072
2025-11-13 23:04:53.746,-0.019,-1.002,0.073
2025-11-13 23:04:53.746,-0.023,-1.004,0.069
2025-11-13 23:04:53.746,-0.019,-1.001,0.074
,-0.02,-1.003,0.07
,-0.023,-1.005,0.071
,-0.018,-1.002,0.074
,-0.021,-1.004,0.071
2025-11-13 23:04:53.763,-0.02,-1.003,0.07
2025-11-13 23:04:53.763,-0.023,-1.005,0.071
2025-11-13 23:04:53.763,-0.018,-1.002,0.074
2025-11-13 23:04:53.763,-0.021,-1.004,0.071
,-0.02,-1.002,0.072
,-0.018,-1.002,0.074
,-0.023,-1.005,0.07
,-0.019,-1.003,0.074
2025-11-13 23:04:53.792,-0.02,-1.002,0.072
2025-11-13 23:04:53.792,-0.018,-1.002,0.074
2025-11-13 23:04:53.792,-0.023,-1.005,0.07
2025-11-13 23:04:53.792,-0.019,-1.003,0.074
,-0.021,-1.002,0.07
,-0.023,-1.004,0.07
,-0.018,-1.001,0.074
,-0.023,-1.003,0.071
,-0.021,-1.001,0.072
,-0.02,-1.0,0.073
,-0.024,-1.002,0.07
,-0.019,-1.0,0.075
2025-11-13 23:04:53.899,-0.021,-1.002,0.07
2025-11-13 23:04:53.899,-0.023,-1.004,0.07
2025-11-13 23:04:53.899,-0.018,-1.001,0.074
2025-11-13 23:04:53.899,-0.023,-1.003,0.071
2025-11-13 23:04:53.899,-0.021,-1.001,0.072
2025-11-13 23:04:53.899,-0.02,-1.0,0.073
2025-11-13 23:04:53.899,-0.024,-1.002,0.07
2025-11-13 23:04:53.899,-0.019,-1.0,0.075
,-0.021,-1.0,0.072
,-0.023,-1.003,0.07
,-0.017,-1.0,0.074
,-0.022,-1.004,0.07
2025-11-13 23:04:53.910,-0.021,-1.0,0.072
2025-11-13 23:04:53.910,-0.023,-1.003,0.07
2025-11-13 23:04:53.910,-0.017,-1.0,0.074
2025-11-13 23:04:53.910,-0.022,-1.004,0.07
,-0.02,-1.004,0.072
,-0.018,-1.002,0.074
,-0.024,-1.003,0.07
,-0.019,-1.002,0.074
,-0.021,-1.003,0.072
,-0.023,-1.003,0.071
,-0.018,-1.001,0.074
,-0.022,-1.005,0.07
2025-11-13 23:04:54.049,-0.02,-1.004,0.072
2025-11-13 23:04:54.049,-0.018,-1.002,0.074
2025-11-13 23:04:54.049,-0.024,-1.003,0.07
2025-11-13 23:04:54.049,-0.019,-1.002,0.074
2025-11-13 23:04:54.049,-0.021,-1.003,0.072
2025-11-13 23:04:54.049,-0.023,-1.003,0.071
2025-11-13 23:04:54.049,-0.018,-1.001,0.074
2025-11-13 23:04:54.049,-0.022,-1.005,0.07
,-0.02,-1.003,0.072
,-0.018,-1.001,0.074
,-0.024,-1.005,0.07
,-0.02,-1.003,0.074
2025-11-13 23:04:54.060,-0.02,-1.003,0.072
2025-11-13 23:04:54.060,-0.018,-1.001,0.074
2025-11-13 23:04:54.060,-0.024,-1.005,0.07
2025-11-13 23:04:54.060,-0.02,-1.003,0.074
,-0.02,-1.002,0.071
,-0.023,-1.005,0.07
,-0.017,-1.001,0.074
,-0.023,-1.003,0.071
,-0.021,-1.004,0.072
,-0.018,-1.002,0.073
,-0.024,-1.004,0.07
,-0.019,-1.002,0.074
,-0.02,-1.003,0.073
,-0.023,-1.005,0.07
,-0.019,-1.001,0.074
,-0.023,-1.004,0.071
2025-11-13 23:04:54.194,-0.02,-1.002,0.071
2025-11-13 23:04:54.195,-0.023,-1.005,0.07
2025-11-13 23:04:54.195,-0.017,-1.001,0.074
2025-11-13 23:04:54.195,-0.023,-1.003,0.071
2025-11-13 23:04:54.195,-0.021,-1.004,0.072
2025-11-13 23:04:54.195,-0.018,-1.002,0.073
2025-11-13 23:04:54.195,-0.024,-1.004,0.07
2025-11-13 23:04:54.195,-0.019,-1.002,0.074
2025-11-13 23:04:54.195,-0.02,-1.003,0.073
2025-11-13 23:04:54.195,-0.023,-1.005,0.07
2025-11-13 23:04:54.195,-0.019,-1.001,0.074
2025-11-13 23:04:54.195,-0.023,-1.004,0.071
,-0.022,-1.004,0.071
,-0.018,-1.002,0.073
,-0.023,-1.003,0.069
,-0.019,-1.003,0.073
2025-11-13 23:04:54.210,-0.022,-1.004,0.071
2025-11-13 23:04:54.210,-0.018,-1.002,0.073
2025-11-13 23:04:54.210,-0.023,-1.003,0.069
2025-11-13 23:04:54.210,-0.019,-1.003,0.073
,-0.02,-1.003,0.072
,-0.023,-1.003,0.069
,-0.018,-1.002,0.074
,-0.022,-1.003,0.071
,-0.021,-1.003,0.071
,-0.017,-1.002,0.075
,-0.024,-1.004,0.07
,-0.021,-1.003,0.074
2025-11-13 23:04:54.323,-0.02,-1.003,0.072
2025-11-13 23:04:54.323,-0.023,-1.003,0.069
2025-11-13 23:04:54.323,-0.018,-1.002,0.074
2025-11-13 23:04:54.323,-0.022,-1.003,0.071
2025-11-13 23:04:54.323,-0.021,-1.003,0.071
2025-11-13 23:04:54.323,-0.017,-1.002,0.075
2025-11-13 23:04:54.323,-0.024,-1.004,0.07
2025-11-13 23:04:54.323,-0.021,-1.003,0.074
,-0.02,-1.002,0.072
,-0.024,-1.004,0.07
,-0.019,-1.002,0.074
,-0.022,-1.004,0.072
2025-11-13 23:04:54.330,-0.02,-1.002,0.072
2025-11-13 23:04:54.330,-0.024,-1.004,0.07
2025-11-13 23:04:54.330,-0.019,-1.002,0.074
2025-11-13 23:04:54.330,-0.022,-1.004,0.072
,-0.022,-1.004,0.071
,-0.018,-1.002,0.075
,-0.024,-1.004,0.07
,-0.02,-1.002,0.073
,-0.021,-1.002,0.073
,-0.024,-1.004,0.07
,-0.018,-1.001,0.074
,-0.021,-1.003,0.072
,-0.022,-1.004,0.072
,-0.017,-1.002,0.075
,-0.023,-1.002,0.069
,-0.021,-1.002,0.073
2025-11-13 23:04:54.461,-0.022,-1.004,0.071
2025-11-13 23:04:54.461,-0.018,-1.002,0.075
2025-11-13 23:04:54.461,-0.024,-1.004,0.07
2025-11-13 23:04:54.461,-0.02,-1.002,0.073
2025-11-13 23:04:54.461,-0.021,-1.002,0.073
2025-11-13 23:04:54.461,-0.024,-1.004,0.07
2025-11-13 23:04:54.461,-0.018,-1.001,0.074
2025-11-13 23:04:54.461,-0.021,-1.003,0.072
2025-11-13 23:04:54.461,-0.022,-1.004,0.072
2025-11-13 23:04:54.461,-0.017,-1.002,0.075
2025-11-13 23:04:54.461,-0.023,-1.002,0.069
2025-11-13 23:04:54.461,-0.021,-1.002,0.073
,-0.02,-1.001,0.073
,-0.024,-1.005,0.07
,-0.019,-1.002,0.074
,-0.022,-1.003,0.072
2025-11-13 23:04:54.482,-0.02,-1.001,0.073
2025-11-13 23:04:54.482,-0.024,-1.005,0.07
2025-11-13 23:04:54.482,-0.019,-1.002,0.074
2025-11-13 23:04:54.482,-0.022,-1.003,0.072
,-0.023,-1.004,0.071
,-0.017,-1.002,0.075
,-0.023,-1.003,0.07
,-0.02,-1.002,0.072
,-0.019,-1.001,0.074
,-0.025,-1.003,0.07
,-0.019,-1.002,0.074
,-0.021,-1.002,0.072
,-0.023,-1.003,0.071
,-0.018,-1.002,0.075
,-0.023,-1.005,0.07
,-0.021,-1.003,0.072
2025-11-13 23:04:54.616,-0.023,-1.004,0.071
2025-11-13 23:04:54.616,-0.017,-1.002,0.075
2025-11-13 23:04:54.616,-0.023,-1.003,0.07
2025-11-13 23:04:54.616,-0.02,-1.002,0.072
2025-11-13 23:04:54.616,-0.019,-1.001,0.074
2025-11-13 23:04:54.616,-0.025,-1.003,0.07
2025-11-13 23:04:54.616,-0.019,-1.002,0.074
2025-11-13 23:04:54.616,-0.021,-1.002,0.072
2025-11-13 23:04:54.616,-0.023,-1.003,0.071
2025-11-13 23:04:54.616,-0.018,-1.002,0.075
2025-11-13 23:04:54.616,-0.023,-1.005,0.07
2025-11-13 23:04:54.616,-0.021,-1.003,0.072
,-0.019,-1.002,0.074
,-0.024,-1.004,0.07
,-0.019,-1.002,0.073
,-0.021,-1.002,0.071
2025-11-13 23:04:54.662,-0.019,-1.002,0.074
2025-11-13 23:04:54.662,-0.024,-1.004,0.07
2025-11-13 23:04:54.662,-0.019,-1.002,0.073
2025-11-13 23:04:54.662,-0.021,-1.002,0.071
,-0.023,-1.003,0.07
,-0.018,-1.002,0.075
,-0.022,-1.004,0.07
,-0.022,-1.003,0.072
,-0.02,-1.002,0.074
,-0.024,-1.005,0.07
,-0.018,-1.001,0.073
,-0.02,-1.002,0.072
2025-11-13 23:04:54.770,-0.023,-1.003,0.07
2025-11-13 23:04:54.770,-0.018,-1.002,0.075
2025-11-13 23:04:54.770,-0.022,-1.004,0.07
2025-11-13 23:04:54.770,-0.022,-1.003,0.072
2025-11-13 23:04:54.770,-0.02,-1.002,0.074
2025-11-13 23:04:54.770,-0.024,-1.005,0.07
2025-11-13 23:04:54.770,-0.018,-1.001,0.073
2025-11-13 23:04:54.770,-0.02,-1.002,0.072
,-0.023,-1.003,0.07
,-0.018,-1.0,0.074
,-0.023,-1.001,0.072
,-0.023,-1.001,0.071
2025-11-13 23:04:54.780,-0.023,-1.003,0.07
2025-11-13 23:04:54.780,-0.018,-1.0,0.074
2025-11-13 23:04:54.780,-0.023,-1.001,0.072
2025-11-13 23:04:54.780,-0.023,-1.001,0.071
,-0.017,-1.0,0.073
,-0.025,-1.002,0.07
,-0.02,-1.001,0.073
,-0.024,-1.005,0.07
,-0.018,-1.002,0.074
,-0.021,-1.003,0.071
,-0.022,-1.003,0.072
,-0.018,-1.001,0.075
,-0.024,-1.004,0.07
,-0.019,-1.003,0.073
,-0.019,-1.002,0.072
,-0.023,-1.004,0.07
2025-11-13 23:04:54.910,-0.017,-1.0,0.073
2025-11-13 23:04:54.911,-0.025,-1.002,0.07
2025-11-13 23:04:54.911,-0.02,-1.001,0.073
2025-11-13 23:04:54.911,-0.024,-1.005,0.07
2025-11-13 23:04:54.911,-0.018,-1.002,0.074
2025-11-13 23:04:54.911,-0.021,-1.003,0.071
2025-11-13 23:04:54.911,-0.022,-1.003,0.072
2025-11-13 23:04:54.911,-0.018,-1.001,0.075
2025-11-13 23:04:54.911,-0.024,-1.004,0.07
2025-11-13 23:04:54.911,-0.019,-1.003,0.073
2025-11-13 23:04:54.911,-0.019,-1.002,0.072
2025-11-13 23:04:54.911,-0.023,-1.004,0.07
,-0.017,-1.001,0.074
,-0.022,-1.003,0.072
,-0.023,-1.003,0.071
,-0.018,-1.0,0.074
2025-11-13 23:04:54.941,-0.017,-1.001,0.074
2025-11-13 23:04:54.942,-0.022,-1.003,0.072
2025-11-13 23:04:54.942,-0.023,-1.003,0.071
2025-11-13 23:04:54.942,-0.018,-1.0,0.074
,-0.023,-1.003,0.069
,-0.021,-1.003,0.072
,-0.019,-1.002,0.074
,-0.025,-1.004,0.069
,-0.019,-1.001,0.074
,-0.02,-1.002,0.072
,-0.023,-1.003,0.071
,-0.018,-1.002,0.074
,-0.023,-1.004,0.07
,-0.021,-1.002,0.073
,-0.019,-1.001,0.075
,-0.023,-1.002,0.07
2025-11-13 23:04:55.067,-0.023,-1.003,0.069
2025-11-13 23:04:55.067,-0.021,-1.003,0.072
2025-11-13 23:04:55.067,-0.019,-1.002,0.074
2025-11-13 23:04:55.067,-0.025,-1.004,0.069
2025-11-13 23:04:55.067,-0.019,-1.001,0.074
2025-11-13 23:04:55.067,-0.02,-1.002,0.072
2025-11-13 23:04:55.067,-0.023,-1.003,0.071
2025-11-13 23:04:55.067,-0.018,-1.002,0.074
2025-11-13 23:04:55.067,-0.023,-1.004,0.07
2025-11-13 23:04:55.067,-0.021,-1.002,0.073
2025-11-13 23:04:55.067,-0.019,-1.001,0.075
2025-11-13 23:04:55.067,-0.023,-1.002,0.07
,-0.019,-1.001,0.073
,-0.02,-1.004,0.073
,-0.024,-1.005,0.071
,-0.018,-1.001,0.075
2025-11-13 23:04:55.085,-0.019,-1.001,0.073
2025-11-13 23:04:55.085,-0.02,-1.004,0.073
2025-11-13 23:04:55.085,-0.024,-1.005,0.071
2025-11-13 23:04:55.085,-0.018,-1.001,0.075
,-0.023,-1.003,0.07
,-0.022,-1.003,0.071
,-0.018,-1.002,0.074
,-0.024,-1.003,0.07
,-0.019,-1.002,0.073
,-0.019,-1.003,0.073
,-0.024,-1.005,0.07
,-0.019,-1.002,0.074
,-0.022,-1.004,0.072
,-0.023,-1.003,0.071
,-0.018,-1.001,0.074
,-0.023,-1.005,0.071
2025-11-13 23:04:55.223,-0.023,-1.003,0.07
2025-11-13 23:04:55.223,-0.022,-1.003,0.071
2025-11-13 23:04:55.223,-0.018,-1.002,0.074
2025-11-13 23:04:55.223,-0.024,-1.003,0.07
2025-11-13 23:04:55.223,-0.019,-1.002,0.073
2025-11-13 23:04:55.223,-0.019,-1.003,0.073
2025-11-13 23:04:55.223,-0.024,-1.005,0.07
2025-11-13 23:04:55.223,-0.019,-1.002,0.074
2025-11-13 23:04:55.223,-0.022,-1.004,0.072
2025-11-13 23:04:55.223,-0.023,-1.003,0.071
2025-11-13 23:04:55.223,-0.018,-1.001,0.074
2025-11-13 23:04:55.223,-0.023,-1.005,0.071
,-0.02,-1.003,0.072
,-0.019,-1.002,0.073
,-0.024,-1.005,0.071
,-0.02,-1.001,0.074
,-0.021,-1.004,0.071
,-0.022,-1.004,0.07
,-0.018,-1.002,0.075
,-0.023,-1.002,0.071
,-0.021,-1.002,0.073
,-0.019,-1.003,0.073
,-0.024,-1.003,0.069
,-0.02,-1.001,0.074
2025-11-13 23:04:55.361,-0.02,-1.003,0.072
2025-11-13 23:04:55.361,-0.019,-1.002,0.073
2025-11-13 23:04:55.362,-0.024,-1.005,0.071
2025-11-13 23:04:55.362,-0.02,-1.001,0.074
2025-11-13 23:04:55.362,-0.021,-1.004,0.071
2025-11-13 23:04:55.362,-0.022,-1.004,0.07
2025-11-13 23:04:55.362,-0.018,-1.002,0.075
2025-11-13 23:04:55.362,-0.023,-1.002,0.071
2025-11-13 23:04:55.362,-0.021,-1.002,0.073
2025-11-13 23:04:55.362,-0.019,-1.003,0.073
2025-11-13 23:04:55.362,-0.024,-1.003,0.069
2025-11-13 23:04:55.362,-0.02,-1.001,0.074
,-0.021,-1.002,0.072
,-0.024,-1.004,0.07
,-0.018,-1.001,0.075
,-0.022,-1.004,0.072
2025-11-13 23:04:55.380,-0.021,-1.002,0.072
2025-11-13 23:04:55.380,-0.024,-1.004,0.07
2025-11-13 23:04:55.380,-0.018,-1.001,0.075
2025-11-13 23:04:55.380,-0.022,-1.004,0.072
,-0.021,-1.003,0.073
,-0.018,-1.002,0.075
,-0.023,-1.004,0.069
,-0.019,-1.003,0.073
,-0.02,-1.002,0.072
,-0.023,-1.005,0.069
,-0.018,-1.001,0.075
,-0.021,-1.003,0.072
,-0.022,-1.004,0.071
,-0.018,-1.002,0.075
,-0.024,-1.003,0.071
,-0.021,-1.001,0.073
2025-11-13 23:04:55.511,-0.021,-1.003,0.073
2025-11-13 23:04:55.511,-0.018,-1.002,0.075
2025-11-13 23:04:55.511,-0.023,-1.004,0.069
2025-11-13 23:04:55.511,-0.019,-1.003,0.073
2025-11-13 23:04:55.511,-0.02,-1.002,0.072
2025-11-13 23:04:55.511,-0.023,-1.005,0.069
2025-11-13 23:04:55.511,-0.018,-1.001,0.075
2025-11-13 23:04:55.511,-0.021,-1.003,0.072
2025-11-13 23:04:55.511,-0.022,-1.004,0.071
2025-11-13 23:04:55.511,-0.018,-1.002,0.075
2025-11-13 23:04:55.511,-0.024,-1.003,0.071
2025-11-13 23:04:55.511,-0.021,-1.001,0.073
,-0.018,-1.001,0.073
,-0.024,-1.005,0.069
,-0.018,-1.002,0.073
,-0.021,-1.003,0.072
2025-11-13 23:04:55.535,-0.018,-1.001,0.073
2025-11-13 23:04:55.535,-0.024,-1.005,0.069
2025-11-13 23:04:55.535,-0.018,-1.002,0.073
2025-11-13 23:04:55.535,-0.021,-1.003,0.072
,-0.023,-1.003,0.069
,-0.019,-1.002,0.074
,-0.023,-1.003,0.07
,-0.022,-1.002,0.071
,-0.018,-0.999,0.073
,-0.025,-1.001,0.069
,-0.02,-1.001,0.073
,-0.02,-1.003,0.074
,-0.024,-1.004,0.07
,-0.018,-1.002,0.074
,-0.022,-1.002,0.072
,-0.023,-1.003,0.072
2025-11-13 23:04:55.661,-0.023,-1.003,0.069
2025-11-13 23:04:55.661,-0.019,-1.002,0.074
2025-11-13 23:04:55.661,-0.023,-1.003,0.07
2025-11-13 23:04:55.661,-0.022,-1.002,0.071
2025-11-13 23:04:55.661,-0.018,-0.999,0.073
2025-11-13 23:04:55.661,-0.025,-1.001,0.069
2025-11-13 23:04:55.661,-0.02,-1.001,0.073
2025-11-13 23:04:55.661,-0.02,-1.003,0.074
2025-11-13 23:04:55.661,-0.024,-1.004,0.07
2025-11-13 23:04:55.661,-0.018,-1.002,0.074
2025-11-13 23:04:55.661,-0.022,-1.002,0.072
2025-11-13 23:04:55.661,-0.023,-1.003,0.072
,-0.018,-1.001,0.075
,-0.024,-1.002,0.07
,-0.02,-1.001,0.074
,-0.018,-1.002,0.074
,-0.024,-1.003,0.07
,-0.019,-1.002,0.074
,-0.021,-1.003,0.071
,-0.023,-1.003,0.071
,-0.017,-1.0,0.075
,-0.023,-1.001,0.069
,-0.021,-1.001,0.071
,-0.018,-1.001,0.073
2025-11-13 23:04:55.816,-0.018,-1.001,0.075
2025-11-13 23:04:55.816,-0.024,-1.002,0.07
2025-11-13 23:04:55.816,-0.02,-1.001,0.074
2025-11-13 23:04:55.816,-0.018,-1.002,0.074
2025-11-13 23:04:55.816,-0.024,-1.003,0.07
2025-11-13 23:04:55.816,-0.019,-1.002,0.074
2025-11-13 23:04:55.816,-0.021,-1.003,0.071
2025-11-13 23:04:55.816,-0.023,-1.003,0.071
2025-11-13 23:04:55.816,-0.017,-1.0,0.075
2025-11-13 23:04:55.816,-0.023,-1.001,0.069
2025-11-13 23:04:55.816,-0.021,-1.001,0.071
2025-11-13 23:04:55.816,-0.018,-1.001,0.073
,-0.024,-1.002,0.069
,-0.019,-1.0,0.073
,-0.02,-1.0,0.072
,-0.024,-1.004,0.069
2025-11-13 23:04:55.832,-0.024,-1.002,0.069
2025-11-13 23:04:55.832,-0.019,-1.0,0.073
2025-11-13 23:04:55.832,-0.02,-1.0,0.072
2025-11-13 23:04:55.832,-0.024,-1.004,0.069
,-0.018,-1.001,0.074
,-0.022,-1.002,0.07
,-0.021,-1.003,0.071
,-0.018,-1.0,0.074
2025-11-13 23:04:55.862,-0.018,-1.001,0.074
2025-11-13 23:04:55.862,-0.022,-1.002,0.07
2025-11-13 23:04:55.863,-0.021,-1.003,0.071
2025-11-13 23:04:55.863,-0.018,-1.0,0.074
,-0.023,-1.003,0.069
,-0.02,-1.002,0.073
,-0.02,-1.001,0.073
,-0.024,-1.003,0.07
,-0.018,-1.0,0.076
,-0.021,-1.001,0.072
,-0.023,-1.003,0.072
,-0.019,-1.002,0.074
2025-11-13 23:04:55.966,-0.023,-1.003,0.069
2025-11-13 23:04:55.966,-0.02,-1.002,0.073
2025-11-13 23:04:55.966,-0.02,-1.001,0.073
2025-11-13 23:04:55.966,-0.024,-1.003,0.07
2025-11-13 23:04:55.966,-0.018,-1.0,0.076
2025-11-13 23:04:55.966,-0.021,-1.001,0.072
2025-11-13 23:04:55.966,-0.023,-1.003,0.072
2025-11-13 23:04:55.966,-0.019,-1.002,0.074
,-0.024,-1.005,0.07
,-0.02,-1.003,0.072
,-0.019,-1.001,0.074
,-0.025,-1.006,0.07
2025-11-13 23:04:55.985,-0.024,-1.005,0.07
2025-11-13 23:04:55.985,-0.02,-1.003,0.072
2025-11-13 23:04:55.985,-0.019,-1.001,0.074
2025-11-13 23:04:55.985,-0.025,-1.006,0.07
,-0.02,-1.003,0.074
,-0.021,-1.001,0.072
,-0.024,-1.003,0.07
,-0.018,-1.002,0.074
,-0.022,-1.004,0.072
,-0.021,-1.003,0.073
,-0.018,-1.001,0.074
,-0.023,-1.004,0.07
,-0.02,-1.002,0.073
,-0.02,-1.002,0.073
,-0.024,-1.003,0.071
,-0.018,-1.002,0.075
2025-11-13 23:04:56.110,-0.02,-1.003,0.074
2025-11-13 23:04:56.110,-0.021,-1.001,0.072
2025-11-13 23:04:56.110,-0.024,-1.003,0.07
2025-11-13 23:04:56.110,-0.018,-1.002,0.074
2025-11-13 23:04:56.110,-0.022,-1.004,0.072
2025-11-13 23:04:56.110,-0.021,-1.003,0.073
2025-11-13 23:04:56.110,-0.018,-1.001,0.074
2025-11-13 23:04:56.110,-0.023,-1.004,0.07
2025-11-13 23:04:56.110,-0.02,-1.002,0.073
2025-11-13 23:04:56.110,-0.02,-1.002,0.073
2025-11-13 23:04:56.110,-0.024,-1.003,0.071
2025-11-13 23:04:56.110,-0.018,-1.002,0.075
,-0.023,-1.001,0.071
,-0.018,-1.0,0.074
,-0.024,-1.003,0.069
,-0.02,-1.002,0.073
2025-11-13 23:04:56.130,-0.023,-1.001,0.071
2025-11-13 23:04:56.130,-0.018,-1.0,0.074
2025-11-13 23:04:56.130,-0.024,-1.003,0.069
2025-11-13 23:04:56.130,-0.02,-1.002,0.073
,-0.019,-1.001,0.073
,-0.024,-1.003,0.069
,-0.019,-1.003,0.074
,-0.021,-1.003,0.072
,-0.023,-1.003,0.07
,-0.018,-1.001,0.074
,-0.023,-1.004,0.07
,-0.021,-1.002,0.071
,-0.018,-1.003,0.074
,-0.023,-1.003,0.069
,-0.02,-1.002,0.074
,-0.02,-1.003,0.073
2025-11-13 23:04:56.264,-0.019,-1.001,0.073
2025-11-13 23:04:56.264,-0.024,-1.003,0.069
2025-11-13 23:04:56.264,-0.019,-1.003,0.074
2025-11-13 23:04:56.264,-0.021,-1.003,0.072
2025-11-13 23:04:56.264,-0.023,-1.003,0.07
2025-11-13 23:04:56.264,-0.018,-1.001,0.074
2025-11-13 23:04:56.264,-0.023,-1.004,0.07
2025-11-13 23:04:56.264,-0.021,-1.002,0.071
2025-11-13 23:04:56.264,-0.018,-1.003,0.074
2025-11-13 23:04:56.264,-0.023,-1.003,0.069
2025-11-13 23:04:56.264,-0.02,-1.002,0.074
2025-11-13 23:04:56.264,-0.02,-1.003,0.073
,-0.023,-1.003,0.071
,-0.018,-1.002,0.076
,-0.022,-1.003,0.071
,-0.022,-1.004,0.071
,-0.018,-1.001,0.075
,-0.023,-1.004,0.07
,-0.021,-1.003,0.073
,-0.02,-1.003,0.074
,-0.024,-1.002,0.069
,-0.018,-1.001,0.073
,-0.021,-1.003,0.072
,-0.024,-1.004,0.07
2025-11-13 23:04:56.412,-0.023,-1.003,0.071
2025-11-13 23:04:56.412,-0.018,-1.002,0.076
2025-11-13 23:04:56.412,-0.022,-1.003,0.071
2025-11-13 23:04:56.412,-0.022,-1.004,0.071
2025-11-13 23:04:56.412,-0.018,-1.001,0.075
2025-11-13 23:04:56.412,-0.023,-1.004,0.07
2025-11-13 23:04:56.412,-0.021,-1.003,0.073
2025-11-13 23:04:56.412,-0.02,-1.003,0.074
2025-11-13 23:04:56.412,-0.024,-1.002,0.069
2025-11-13 23:04:56.412,-0.018,-1.001,0.073
2025-11-13 23:04:56.412,-0.021,-1.003,0.072
2025-11-13 23:04:56.412,-0.024,-1.004,0.07
,-0.017,-1.001,0.075
,-0.022,-1.003,0.07
,-0.021,-1.002,0.072
,-0.019,-1.002,0.074
2025-11-13 23:04:56.430,-0.017,-1.001,0.075
2025-11-13 23:04:56.430,-0.022,-1.003,0.07
2025-11-13 23:04:56.430,-0.021,-1.002,0.072
2025-11-13 23:04:56.430,-0.019,-1.002,0.074
,-0.025,-1.005,0.069
,-0.02,-1.002,0.074
,-0.021,-1.003,0.072
,-0.023,-1.005,0.069
,-0.017,-1.003,0.076
,-0.022,-1.003,0.071
,-0.023,-1.002,0.071
,-0.019,-1.0,0.074
,-0.024,-1.002,0.069
,-0.019,-1.0,0.073
,-0.019,-1.0,0.073
,-0.025,-1.001,0.07
2025-11-13 23:04:56.567,-0.025,-1.005,0.069
2025-11-13 23:04:56.567,-0.02,-1.002,0.074
2025-11-13 23:04:56.567,-0.021,-1.003,0.072
2025-11-13 23:04:56.567,-0.023,-1.005,0.069
2025-11-13 23:04:56.567,-0.017,-1.003,0.076
2025-11-13 23:04:56.567,-0.022,-1.003,0.071
2025-11-13 23:04:56.567,-0.023,-1.002,0.071
2025-11-13 23:04:56.567,-0.019,-1.0,0.074
2025-11-13 23:04:56.567,-0.024,-1.002,0.069
2025-11-13 23:04:56.567,-0.019,-1.0,0.073
2025-11-13 23:04:56.567,-0.019,-1.0,0.073
